Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Wind Chill
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 00:00,2024,6,28,00:00,13.0,12.9,100.0,0.0,,0.0,100.04,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 01:00,2024,6,28,01:00,13.6,13.6,100.0,0.0,24.0,3.0,100.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 02:00,2024,6,28,02:00,13.9,13.9,100.0,0.0,23.0,8.0,100.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 03:00,2024,6,28,03:00,13.2,13.2,100.0,0.0,25.0,7.0,100.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 04:00,2024,6,28,04:00,13.1,13.1,100.0,0.0,25.0,6.0,100.1,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 05:00,2024,6,28,05:00,13.4,13.3,100.0,0.0,24.0,3.0,100.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 06:00,2024,6,28,06:00,14.1,14.1,100.0,0.0,30.0,5.0,100.14,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 07:00,2024,6,28,07:00,15.7,13.3,86.0,0.0,30.0,7.0,100.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 08:00,2024,6,28,08:00,17.3,13.2,77.0,0.0,29.0,12.0,100.29,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 09:00,2024,6,28,09:00,18.3,11.5,64.0,0.0,31.0,11.0,100.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 10:00,2024,6,28,10:00,19.6,7.6,46.0,0.0,30.0,17.0,100.36,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 11:00,2024,6,28,11:00,20.8,7.8,43.0,0.0,31.0,13.0,100.41,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 12:00,2024,6,28,12:00,19.2,9.5,53.0,0.0,32.0,15.0,100.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 13:00,2024,6,28,13:00,19.0,9.3,53.0,0.0,33.0,15.0,100.62,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 14:00,2024,6,28,14:00,19.8,9.6,52.0,0.0,33.0,13.0,100.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 15:00,2024,6,28,15:00,19.5,9.8,53.0,0.0,35.0,12.0,100.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 16:00,2024,6,28,16:00,19.4,9.2,51.0,0.0,34.0,18.0,100.92,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 17:00,2024,6,28,17:00,20.1,8.6,47.0,0.0,33.0,14.0,101.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 18:00,2024,6,28,18:00,19.5,6.9,44.0,0.0,34.0,14.0,101.11,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 19:00,2024,6,28,19:00,18.9,7.3,47.0,0.0,33.0,12.0,101.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 20:00,2024,6,28,20:00,17.9,7.4,50.0,0.0,29.0,3.0,101.32,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 21:00,2024,6,28,21:00,15.6,8.2,62.0,0.0,22.0,3.0,101.45,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 22:00,2024,6,28,22:00,15.3,8.5,64.0,0.0,,0.0,101.52,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-28 23:00,2024,6,28,23:00,14.2,8.6,69.0,0.0,,0.0,101.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 00:00,2024,6,29,00:00,13.4,9.5,77.0,0.0,,0.0,101.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 01:00,2024,6,29,01:00,12.6,10.0,84.0,0.0,,0.0,101.61,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 02:00,2024,6,29,02:00,13.8,8.6,71.0,0.0,24.0,4.0,101.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 03:00,2024,6,29,03:00,13.2,8.5,73.0,0.0,22.0,5.0,101.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 04:00,2024,6,29,04:00,12.6,8.8,77.0,0.0,,0.0,101.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 05:00,2024,6,29,05:00,12.2,9.0,81.0,0.0,,0.0,101.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 06:00,2024,6,29,06:00,13.8,9.5,75.0,0.0,,0.0,101.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 07:00,2024,6,29,07:00,14.5,10.1,75.0,0.0,,0.0,102.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 08:00,2024,6,29,08:00,16.8,10.5,67.0,0.0,18.0,3.0,102.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 09:00,2024,6,29,09:00,16.9,11.6,71.0,0.0,15.0,3.0,102.05,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 10:00,2024,6,29,10:00,18.1,11.5,65.0,0.0,,0.0,102.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 11:00,2024,6,29,11:00,19.3,10.3,56.0,0.0,23.0,7.0,102.11,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 12:00,2024,6,29,12:00,20.0,8.5,48.0,0.0,21.0,10.0,102.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 13:00,2024,6,29,13:00,21.1,9.0,46.0,0.0,22.0,8.0,102.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 14:00,2024,6,29,14:00,20.6,9.2,48.0,0.0,22.0,13.0,102.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 15:00,2024,6,29,15:00,20.1,9.3,50.0,0.0,23.0,11.0,102.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 16:00,2024,6,29,16:00,20.3,9.3,49.0,0.0,22.0,11.0,101.96,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 17:00,2024,6,29,17:00,17.2,9.2,59.0,0.0,22.0,15.0,101.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 18:00,2024,6,29,18:00,16.5,9.8,65.0,0.0,22.0,11.0,101.9,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 19:00,2024,6,29,19:00,15.7,9.9,68.0,0.0,22.0,12.0,101.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 20:00,2024,6,29,20:00,15.2,8.9,66.0,0.0,19.0,7.0,101.79,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 21:00,2024,6,29,21:00,15.1,7.9,62.0,0.0,20.0,6.0,101.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 22:00,2024,6,29,22:00,14.7,8.8,68.0,0.0,18.0,6.0,101.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-29 23:00,2024,6,29,23:00,14.4,10.7,79.0,0.0,19.0,7.0,101.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 00:00,2024,6,30,00:00,14.3,11.7,85.0,0.0,19.0,7.0,101.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 01:00,2024,6,30,01:00,14.5,11.6,83.0,0.0,20.0,5.0,101.46,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 02:00,2024,6,30,02:00,14.7,11.3,80.0,0.0,20.0,7.0,101.4,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 03:00,2024,6,30,03:00,14.8,11.8,82.0,0.0,20.0,7.0,101.29,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 04:00,2024,6,30,04:00,14.8,13.1,90.0,0.0,21.0,10.0,101.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 05:00,2024,6,30,05:00,14.6,14.6,100.0,0.6,20.0,9.0,101.13,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 06:00,2024,6,30,06:00,14.9,14.8,100.0,0.6,21.0,10.0,101.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 07:00,2024,6,30,07:00,15.4,15.3,100.0,0.2,20.0,10.0,100.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 08:00,2024,6,30,08:00,15.6,15.5,100.0,0.8,21.0,18.0,100.92,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 09:00,2024,6,30,09:00,15.6,15.6,100.0,9.4,21.0,14.0,100.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 10:00,2024,6,30,10:00,15.9,15.9,100.0,4.6,23.0,21.0,100.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 11:00,2024,6,30,11:00,16.2,16.2,100.0,0.0,23.0,22.0,100.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 12:00,2024,6,30,12:00,16.2,16.2,100.0,0.2,23.0,24.0,100.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 13:00,2024,6,30,13:00,15.8,15.8,100.0,0.0,23.0,18.0,100.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 14:00,2024,6,30,14:00,16.0,16.0,100.0,0.2,23.0,20.0,100.46,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 15:00,2024,6,30,15:00,16.4,16.4,100.0,0.0,23.0,15.0,100.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 16:00,2024,6,30,16:00,16.1,16.1,100.0,0.0,23.0,16.0,100.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 17:00,2024,6,30,17:00,16.0,16.0,100.0,0.0,23.0,17.0,100.29,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 18:00,2024,6,30,18:00,16.3,16.3,100.0,0.0,23.0,15.0,100.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 19:00,2024,6,30,19:00,16.0,16.0,100.0,0.0,23.0,11.0,100.35,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 20:00,2024,6,30,20:00,16.2,16.2,100.0,0.0,23.0,11.0,100.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 21:00,2024,6,30,21:00,17.2,17.1,100.0,0.0,25.0,11.0,100.37,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 22:00,2024,6,30,22:00,16.5,16.5,100.0,0.0,23.0,10.0,100.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-06-30 23:00,2024,6,30,23:00,16.0,16.0,100.0,0.0,22.0,10.0,100.35,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 00:00,2024,7,1,00:00,16.4,16.4,100.0,0.0,23.0,9.0,100.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 01:00,2024,7,1,01:00,16.4,16.4,100.0,0.0,22.0,4.0,100.23,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 02:00,2024,7,1,02:00,15.7,15.7,100.0,0.2,23.0,8.0,100.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 03:00,2024,7,1,03:00,15.9,15.9,100.0,0.0,23.0,4.0,100.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 04:00,2024,7,1,04:00,16.2,16.2,100.0,0.0,,0.0,100.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 05:00,2024,7,1,05:00,16.1,16.1,100.0,0.0,,0.0,100.29,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 06:00,2024,7,1,06:00,16.3,16.3,100.0,0.0,,0.0,100.41,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 07:00,2024,7,1,07:00,17.0,17.0,100.0,0.4,,0.0,100.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 08:00,2024,7,1,08:00,16.7,16.6,100.0,0.0,23.0,4.0,100.49,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 09:00,2024,7,1,09:00,17.4,17.4,100.0,1.2,,0.0,100.47,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 10:00,2024,7,1,10:00,17.8,17.8,100.0,0.4,34.0,6.0,100.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 11:00,2024,7,1,11:00,19.1,19.0,99.0,0.0,35.0,5.0,100.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 12:00,2024,7,1,12:00,19.6,18.7,95.0,0.0,,0.0,100.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 13:00,2024,7,1,13:00,20.5,18.4,88.0,0.0,,0.0,100.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 14:00,2024,7,1,14:00,20.5,17.8,85.0,0.0,32.0,5.0,100.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 15:00,2024,7,1,15:00,21.3,17.3,78.0,0.0,7.0,3.0,100.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 16:00,2024,7,1,16:00,21.9,17.4,76.0,0.0,,0.0,100.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 17:00,2024,7,1,17:00,21.5,17.4,77.0,0.0,,0.0,100.75,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 18:00,2024,7,1,18:00,20.1,16.2,78.0,0.0,4.0,5.0,100.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 19:00,2024,7,1,19:00,19.3,16.0,82.0,0.2,,0.0,100.85,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 20:00,2024,7,1,20:00,18.9,15.8,82.0,0.0,4.0,3.0,100.86,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 21:00,2024,7,1,21:00,18.2,16.0,87.0,0.0,36.0,3.0,101.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 22:00,2024,7,1,22:00,17.8,16.4,91.0,0.2,2.0,3.0,100.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-01 23:00,2024,7,1,23:00,17.4,17.4,100.0,0.0,,0.0,101.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 00:00,2024,7,2,00:00,17.2,16.1,94.0,0.0,1.0,3.0,101.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 01:00,2024,7,2,01:00,16.8,16.0,96.0,0.0,6.0,7.0,100.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 02:00,2024,7,2,02:00,16.2,15.4,95.0,0.0,34.0,6.0,101.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 03:00,2024,7,2,03:00,15.6,15.1,97.0,0.0,33.0,5.0,101.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 04:00,2024,7,2,04:00,15.0,15.0,100.0,0.0,34.0,6.0,101.13,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 05:00,2024,7,2,05:00,14.7,14.7,100.0,0.0,36.0,3.0,101.17,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 06:00,2024,7,2,06:00,14.9,14.4,97.0,0.0,35.0,3.0,101.2,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 07:00,2024,7,2,07:00,14.8,14.5,98.0,0.0,35.0,4.0,101.25,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 08:00,2024,7,2,08:00,16.1,14.2,88.0,0.0,36.0,4.0,101.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 09:00,2024,7,2,09:00,17.4,14.8,85.0,0.0,35.0,4.0,101.38,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 10:00,2024,7,2,10:00,19.3,14.4,73.0,0.0,31.0,6.0,101.39,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 11:00,2024,7,2,11:00,22.7,10.2,45.0,0.0,5.0,7.0,101.41,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 12:00,2024,7,2,12:00,24.0,8.6,37.0,0.0,5.0,5.0,101.39,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 13:00,2024,7,2,13:00,24.6,9.7,39.0,0.0,3.0,8.0,101.37,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 14:00,2024,7,2,14:00,26.3,10.2,36.0,0.0,35.0,7.0,101.35,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 15:00,2024,7,2,15:00,26.1,10.8,38.0,0.0,35.0,8.0,101.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 16:00,2024,7,2,16:00,26.5,9.6,35.0,0.0,1.0,5.0,101.35,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 17:00,2024,7,2,17:00,26.4,8.3,32.0,0.0,3.0,5.0,101.36,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 18:00,2024,7,2,18:00,24.5,10.3,41.0,0.0,10.0,6.0,101.38,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 19:00,2024,7,2,19:00,22.7,10.7,47.0,0.0,12.0,5.0,101.44,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 20:00,2024,7,2,20:00,20.6,10.8,53.0,0.0,,0.0,101.51,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 21:00,2024,7,2,21:00,18.9,12.3,66.0,0.0,,0.0,101.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 22:00,2024,7,2,22:00,18.0,12.7,71.0,0.0,,0.0,101.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-02 23:00,2024,7,2,23:00,17.1,12.2,73.0,0.0,,0.0,101.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 00:00,2024,7,3,00:00,15.6,12.0,79.0,0.0,,0.0,101.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 01:00,2024,7,3,01:00,15.0,12.0,82.0,0.0,,0.0,101.58,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 02:00,2024,7,3,02:00,14.0,11.9,88.0,0.0,,0.0,101.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 03:00,2024,7,3,03:00,13.4,11.5,88.0,0.0,,0.0,101.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 04:00,2024,7,3,04:00,13.1,12.4,96.0,0.0,,0.0,101.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 05:00,2024,7,3,05:00,13.0,11.4,90.0,0.0,,0.0,101.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 06:00,2024,7,3,06:00,14.0,11.0,82.0,0.0,29.0,4.0,101.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 07:00,2024,7,3,07:00,15.9,11.5,75.0,0.0,28.0,3.0,101.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 08:00,2024,7,3,08:00,17.9,12.0,68.0,0.0,28.0,6.0,101.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 09:00,2024,7,3,09:00,21.3,11.3,53.0,0.0,3.0,3.0,101.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 10:00,2024,7,3,10:00,22.5,11.1,49.0,0.0,31.0,7.0,101.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 11:00,2024,7,3,11:00,24.8,10.2,40.0,0.0,26.0,4.0,101.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 12:00,2024,7,3,12:00,24.9,11.6,43.0,0.0,12.0,7.0,101.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 13:00,2024,7,3,13:00,24.4,9.3,38.0,0.0,13.0,9.0,101.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 14:00,2024,7,3,14:00,25.4,8.0,33.0,0.0,15.0,6.0,101.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 15:00,2024,7,3,15:00,24.3,7.0,33.0,0.0,12.0,10.0,101.54,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 16:00,2024,7,3,16:00,24.1,7.4,34.0,0.0,13.0,10.0,101.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 17:00,2024,7,3,17:00,23.6,8.0,37.0,0.0,17.0,6.0,101.49,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 18:00,2024,7,3,18:00,22.7,9.4,43.0,0.0,20.0,6.0,101.48,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 19:00,2024,7,3,19:00,20.4,10.2,52.0,0.0,16.0,4.0,101.49,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 20:00,2024,7,3,20:00,18.3,9.2,56.0,0.0,18.0,3.0,101.48,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 21:00,2024,7,3,21:00,17.4,8.5,56.0,0.0,,0.0,101.48,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 22:00,2024,7,3,22:00,16.3,9.3,64.0,0.0,,0.0,101.47,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-03 23:00,2024,7,3,23:00,15.7,9.1,65.0,0.0,15.0,3.0,101.45,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 00:00,2024,7,4,00:00,15.2,9.3,68.0,0.0,14.0,4.0,101.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 01:00,2024,7,4,01:00,14.1,10.7,80.0,0.0,,0.0,101.41,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 02:00,2024,7,4,02:00,14.1,10.8,81.0,0.0,,0.0,101.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 03:00,2024,7,4,03:00,13.5,11.0,85.0,0.0,,0.0,101.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 04:00,2024,7,4,04:00,12.7,12.6,100.0,0.0,,0.0,101.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 05:00,2024,7,4,05:00,13.2,10.7,85.0,0.0,,0.0,101.23,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 06:00,2024,7,4,06:00,13.9,11.4,85.0,0.0,,0.0,101.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 07:00,2024,7,4,07:00,17.0,12.3,74.0,0.0,,0.0,101.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 08:00,2024,7,4,08:00,18.1,12.0,67.0,0.0,29.0,3.0,101.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 09:00,2024,7,4,09:00,19.7,10.4,55.0,0.0,10.0,8.0,101.18,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 10:00,2024,7,4,10:00,19.4,10.8,57.0,0.0,12.0,6.0,101.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 11:00,2024,7,4,11:00,20.2,11.3,57.0,0.0,11.0,10.0,101.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 12:00,2024,7,4,12:00,19.4,11.7,61.0,0.0,14.0,8.0,101.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 13:00,2024,7,4,13:00,19.7,11.6,60.0,0.0,13.0,13.0,100.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 14:00,2024,7,4,14:00,18.6,11.9,65.0,0.0,14.0,9.0,100.91,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 15:00,2024,7,4,15:00,17.5,12.6,73.0,0.0,14.0,9.0,100.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 16:00,2024,7,4,16:00,17.1,12.7,75.0,0.0,13.0,6.0,100.82,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 17:00,2024,7,4,17:00,17.3,12.7,75.0,0.0,12.0,9.0,100.78,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 18:00,2024,7,4,18:00,16.1,12.8,81.0,0.0,15.0,6.0,100.79,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 19:00,2024,7,4,19:00,16.3,12.9,81.0,0.0,18.0,4.0,100.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 20:00,2024,7,4,20:00,15.7,13.0,84.0,0.0,21.0,6.0,100.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 21:00,2024,7,4,21:00,15.7,13.5,87.0,0.0,23.0,7.0,100.78,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 22:00,2024,7,4,22:00,15.6,14.2,92.0,0.0,23.0,8.0,100.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-04 23:00,2024,7,4,23:00,16.0,12.0,77.0,0.0,21.0,7.0,100.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-05 00:00,2024,7,5,00:00,15.6,12.5,82.0,0.0,23.0,7.0,100.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-05 01:00,2024,7,5,01:00,15.6,12.4,81.0,0.0,22.0,4.0,100.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-05 02:00,2024,7,5,02:00,16.3,11.2,72.0,0.0,20.0,3.0,100.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-05 03:00,2024,7,5,03:00,16.8,10.6,67.0,0.0,,0.0,100.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-05 04:00,2024,7,5,04:00,16.9,9.6,62.0,0.0,23.0,5.0,100.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-07-05 05:00,2024,7,5,05:00,16.8,9.4,62.0,0.0,23.0,4.0,100.72,
